PIDB_ID,State,County,FIPS,PointTypeGeneral,PointType,Trinomial,DINAA_URI,RawMaterialGeneral,RawMaterialSimple,MaxLength,MLIncomplete,MaxWidth,MWIncomplete,HeightMaxWidth,BasalWidth,BWIncomplete,DepthBasalConcavity,DBCIncomplete,MaxThickness,MTIncomplete,Reworked,ReferenceID,Title,YearPublished,PublishedSource,SurveyNumber,STATE_FIPS,CNTY_FIPS,Lat_CountyCentroid,Long_CountyCentroid,Latitude,Longitude
68,Alabama,Limestone,01083,Clovis,CLOVIS (possible),1LI148,http://opencontext.org/subjects/0AE6E517-7930-4C36-3B1C-3A9610B7AD1A,Unknown,Other,26,TRUE,29,FALSE,,29,FALSE,2,FALSE,6,FALSE,LATERAL,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",68,01,083,34.81007719,-86.98135525,34.81007719,-86.98135525
69,Alabama,Madison,01089,Clovis,CLOVIS,1MA355,http://opencontext.org/subjects/DED25486-3E41-4426-7E02-939F11C0812C,"Chert, unidentified",Other,28,TRUE,24,TRUE,,,FALSE,,FALSE,6,FALSE,NONE,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",69,01,089,34.76309835,-86.55021146,34.76309835,-86.55021146
70,Alabama,Madison,01089,Cumberland,CUMBERLAND (possible),1MA355,http://opencontext.org/subjects/DED25486-3E41-4426-7E02-939F11C0812C,"Chert, unidentified",Other,33,TRUE,22,TRUE,,12,TRUE,6,TRUE,7,FALSE,NONE,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",70,01,089,34.76309835,-86.55021146,34.76309835,-86.55021146
71,Alabama,Madison,01089,Quad_BeaverLake,QUAD (possible),1MA355,http://opencontext.org/subjects/DED25486-3E41-4426-7E02-939F11C0812C,"Chert, unidentified",Other,36,TRUE,24,FALSE,,23,FALSE,3,FALSE,6,FALSE,LATERAL (possible),7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",71,01,089,34.76309835,-86.55021146,34.76309835,-86.55021146
72,Alabama,Madison,01089,,UNIDENTIFIED,1MA355,http://opencontext.org/subjects/DED25486-3E41-4426-7E02-939F11C0812C,"Chert, unidentified",Other,25,TRUE,24,TRUE,,,FALSE,,FALSE,,FALSE,NONE,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",72,01,089,34.76309835,-86.55021146,34.76309835,-86.55021146
73,Alabama,Madison,01089,Quad_BeaverLake,QUAD,1MA338,,Fort Payne chert,Fort Payne chert,32,TRUE,29,TRUE,,20,TRUE,,FALSE,6,TRUE,NONE,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",73,01,089,34.76309835,-86.55021146,34.76309835,-86.55021146
74,Alabama,Madison,01089,Quad_BeaverLake,BEAVER LAKE,1MA338,,"Chert, unidentified",Other,20,TRUE,22,TRUE,,22,FALSE,2,FALSE,,FALSE,NONE,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",74,01,089,34.76309835,-86.55021146,34.76309835,-86.55021146
75,Alabama,Limestone,01083,Clovis,CLOVIS,,,Fort Payne chert,Fort Payne chert,49,TRUE,26,TRUE,,,FALSE,,FALSE,,FALSE,NONE,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",75,01,083,34.81007719,-86.98135525,34.81007719,-86.98135525
76,Alabama,Madison,01089,Quad_BeaverLake,BEAVER LAKE,,,"Chalcedony, unidentified",Other,45,TRUE,22,FALSE,,21,FALSE,2,FALSE,9,FALSE,NONE,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",76,01,089,34.76309835,-86.55021146,34.76309835,-86.55021146
77,Alabama,Colbert,01033,,UNIDENTIFIED,,,Fort Payne chert,Fort Payne chert,17,TRUE,17,TRUE,,,FALSE,,FALSE,,FALSE,NONE,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",77,01,033,34.70043995,-87.80499494,34.70043995,-87.80499494
78,Alabama,Colbert,01033,Cumberland,CUMBERLAND,,,Fort Payne chert,Fort Payne chert,10,TRUE,22,TRUE,,22,FALSE,2,FALSE,,FALSE,NONE,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",78,01,033,34.70043995,-87.80499494,34.70043995,-87.80499494
79,Alabama,Colbert,01033,Quad_BeaverLake,QUAD (possible),,,Fort Payne chert,Fort Payne chert,32,TRUE,29,TRUE,,28,TRUE,2,TRUE,9,FALSE,NONE,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",79,01,033,34.70043995,-87.80499494,34.70043995,-87.80499494
80,Alabama,Colbert,01033,Clovis,CLOVIS,,,Fort Payne chert,Fort Payne chert,35,TRUE,33,FALSE,,23,TRUE,2,FALSE,8,FALSE,NONE,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",80,01,033,34.70043995,-87.80499494,34.70043995,-87.80499494
81,Alabama,Colbert,01033,Clovis,CLOVIS,,,Bangor chert,Other,29,TRUE,33,TRUE,,27,FALSE,2,FALSE,7,FALSE,NONE,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",81,01,033,34.70043995,-87.80499494,34.70043995,-87.80499494
82,Alabama,Colbert,01033,Quad_BeaverLake,QUAD (possible),,,Fort Payne chert,Fort Payne chert,21,TRUE,33,TRUE,,33,TRUE,,FALSE,7,TRUE,NONE,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",82,01,033,34.70043995,-87.80499494,34.70043995,-87.80499494
83,Alabama,Limestone,01083,Quad_BeaverLake,BEAVER LAKE,1LI157,http://opencontext.org/subjects/3401461C-FCA0-4A29-4871-67DE92EE4C7C,Fort Payne chert,Fort Payne chert,22,TRUE,17,TRUE,,17,FALSE,3,FALSE,4,TRUE,NONE,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",83,01,083,34.81007719,-86.98135525,34.81007719,-86.98135525
84,Alabama,Lamar,01075,Cumberland,CUMBERLAND,,,Bangor chert,Other,97,FALSE,29,FALSE,,29,FALSE,4,FALSE,8,FALSE,NONE,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",84,01,075,33.7792098,-88.09689995,33.7792098,-88.09689995
85,Alabama,Dale,01045,Clovis,CLOVIS,,,"Chert, unidentified",Other,65,FALSE,20,FALSE,,13,FALSE,3,FALSE,3,FALSE,NONE,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",85,01,045,31.43182129,-85.61104503,31.43182129,-85.61104503
86,Alabama,Dale,01045,,LANCEOLATE,,,"Chert, unidentified",Other,114,FALSE,37,FALSE,,24,FALSE,0,FALSE,5,FALSE,NONE,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",86,01,045,31.43182129,-85.61104503,31.43182129,-85.61104503
87,Alabama,Dale,01045,Clovis,CLOVIS,,,"Chert, unidentified",Other,53,FALSE,28,FALSE,,22,FALSE,3,FALSE,5,FALSE,NONE,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",87,01,045,31.43182129,-85.61104503,31.43182129,-85.61104503
88,Alabama,Hale,01065,Clovis,CLOVIS,1HA201,http://opencontext.org/subjects/52F40A64-83D7-45BA-41B1-94B8CF192798,"Chert, unidentified",Other,56,FALSE,26,FALSE,,24,FALSE,2,FALSE,8,FALSE,DISTAL,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",88,01,065,32.7626647,-87.62909936,32.7626647,-87.62909936
89,Alabama,Calhoun,01015,Clovis,CLOVIS,,,Fort Payne chert,Fort Payne chert,125,FALSE,33,FALSE,,11,TRUE,6,TRUE,6,FALSE,NONE,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",89,01,015,33.77143467,-85.82605723,33.77143467,-85.82605723
90,Alabama,Calhoun,01015,Quad_BeaverLake,BEAVER LAKE,,,Knox chert,Other,,TRUE,30,FALSE,,30,FALSE,6,TRUE,6,FALSE,RECENT,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",90,01,015,33.77143467,-85.82605723,33.77143467,-85.82605723
91,Alabama,Calhoun,01015,,WHEELER TRIANGULAR,,,"Chert, unidentified",Other,45,FALSE,25,FALSE,,25,FALSE,5,FALSE,6,FALSE,NONE,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",91,01,015,33.77143467,-85.82605723,33.77143467,-85.82605723
92,Alabama,Calhoun,01015,,WHEELER TRIANGULAR,,,Unknown,Other,45,TRUE,23,FALSE,,23,FALSE,5,FALSE,5,FALSE,NONE,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",92,01,015,33.77143467,-85.82605723,33.77143467,-85.82605723
93,Alabama,Colbert,01033,Clovis,CLOVIS (possible),,,Fort Payne chert,Fort Payne chert,28,TRUE,18,TRUE,,18,TRUE,,FALSE,6,TRUE,RECYCLED,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",93,01,033,34.70043995,-87.80499494,34.70043995,-87.80499494
94,Alabama,Colbert,01033,,WHEELER,,,"Chert, fossiliferous unidentified",Other,38,TRUE,23,FALSE,,21,FALSE,3,TRUE,5,FALSE,NONE,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",94,01,033,34.70043995,-87.80499494,34.70043995,-87.80499494
95,Alabama,Colbert,01033,Clovis,CLOVIS,,,"Chert, unidentified",Other,23,TRUE,32,TRUE,,30,FALSE,2,FALSE,6,FALSE,NONE,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",95,01,033,34.70043995,-87.80499494,34.70043995,-87.80499494
96,Alabama,Colbert,01033,Cumberland,CUMBERLAND,,,Fort Payne chert,Fort Payne chert,14,TRUE,20,TRUE,,20,FALSE,1,FALSE,6,FALSE,NONE,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",96,01,033,34.70043995,-87.80499494,34.70043995,-87.80499494
97,Alabama,Colbert,01033,Quad_BeaverLake,QUAD,,,Fort Payne chert,Fort Payne chert,45,TRUE,32,TRUE,,32,FALSE,5,FALSE,8,FALSE,NONE,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",97,01,033,34.70043995,-87.80499494,34.70043995,-87.80499494
98,Alabama,Colbert,01033,Clovis,CLOVIS,,,Fort Payne chert,Fort Payne chert,39,TRUE,42,TRUE,,32,FALSE,1,FALSE,12,FALSE,NONE,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",98,01,033,34.70043995,-87.80499494,34.70043995,-87.80499494
99,Alabama,Colbert,01033,Cumberland,CUMBERLAND,,,Fort Payne chert,Fort Payne chert,9,TRUE,17,TRUE,,17,FALSE,5,FALSE,5,FALSE,NONE,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",99,01,033,34.70043995,-87.80499494,34.70043995,-87.80499494
100,Alabama,Colbert,01033,Cumberland,CUMBERLAND,,,"Chert, unidentified",Other,14,TRUE,19,TRUE,,19,FALSE,4,FALSE,5,FALSE,NONE,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",100,01,033,34.70043995,-87.80499494,34.70043995,-87.80499494
101,Alabama,Colbert,01033,Clovis,CLOVIS,,,Fort Payne chert,Fort Payne chert,17,TRUE,26,TRUE,,,FALSE,,FALSE,5,FALSE,NONE,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",101,01,033,34.70043995,-87.80499494,34.70043995,-87.80499494
102,Alabama,Colbert,01033,Quad_BeaverLake,QUAD,,,Fort Payne chert,Fort Payne chert,27,TRUE,27,TRUE,,27,TRUE,6,TRUE,6,FALSE,NONE,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",102,01,033,34.70043995,-87.80499494,34.70043995,-87.80499494
103,Alabama,Colbert,01033,Quad_BeaverLake,QUAD,,,Fort Payne chert,Fort Payne chert,29,TRUE,30,FALSE,,30,FALSE,4,FALSE,6,FALSE,NONE,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",103,01,033,34.70043995,-87.80499494,34.70043995,-87.80499494
104,Alabama,Colbert,01033,Clovis,CLOVIS,,,Fort Payne chert,Fort Payne chert,37,TRUE,24,TRUE,,26,TRUE,,FALSE,5,TRUE,DISTAL,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",104,01,033,34.70043995,-87.80499494,34.70043995,-87.80499494
105,Alabama,Colbert,01033,Clovis,CLOVIS,,,Fort Payne chert,Fort Payne chert,21,TRUE,23,TRUE,,20,TRUE,1,TRUE,8,FALSE,NONE,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",105,01,033,34.70043995,-87.80499494,34.70043995,-87.80499494
106,Alabama,Colbert,01033,Clovis,CLOVIS,,,Fort Payne chert,Fort Payne chert,32,TRUE,29,TRUE,,25,FALSE,1,FALSE,8,FALSE,NONE,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",106,01,033,34.70043995,-87.80499494,34.70043995,-87.80499494
107,Alabama,Colbert,01033,Clovis,CLOVIS,,,"Chert, unidentified",Other,39,TRUE,25,TRUE,,,FALSE,,FALSE,7,TRUE,NONE,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",107,01,033,34.70043995,-87.80499494,34.70043995,-87.80499494
108,Alabama,Colbert,01033,Cumberland,CUMBERLAND,,,Fort Payne chert,Fort Payne chert,16,TRUE,25,TRUE,,25,FALSE,3,FALSE,4,FALSE,NONE,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",108,01,033,34.70043995,-87.80499494,34.70043995,-87.80499494
109,Alabama,Colbert,01033,Clovis,CLOVIS,,,"Chert, fossiliferous unidentified",Other,30,TRUE,39,TRUE,,30,FALSE,6,TRUE,8,FALSE,NONE,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",109,01,033,34.70043995,-87.80499494,34.70043995,-87.80499494
110,Alabama,Colbert,01033,Clovis,CLOVIS,,,"Chert, fossiliferous unidentified",Other,27,TRUE,28,TRUE,,25,FALSE,5,FALSE,7,FALSE,NONE,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",110,01,033,34.70043995,-87.80499494,34.70043995,-87.80499494
111,Alabama,Colbert,01033,Clovis,CLOVIS,,,"Chert, fossiliferous unidentified",Other,21,TRUE,28,TRUE,,21,FALSE,3,FALSE,7,FALSE,NONE,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",111,01,033,34.70043995,-87.80499494,34.70043995,-87.80499494
112,Alabama,Colbert,01033,Clovis,CLOVIS,,,Fort Payne chert,Fort Payne chert,47,TRUE,43,TRUE,,40,FALSE,5,FALSE,7,FALSE,NONE,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",112,01,033,34.70043995,-87.80499494,34.70043995,-87.80499494
113,Alabama,Colbert,01033,Cumberland,CUMBERLAND,,,Fort Payne chert,Fort Payne chert,41,TRUE,28,FALSE,,26,FALSE,2,FALSE,6,FALSE,NONE,7,"Alabama Paleoindian Points Survey, This survey is joint project of Alabama Archaeological Society and the Office of Archaeological Research.",2005,"PIDBA, This survey is joint project of OAR and AAS.",113,01,033,34.70043995,-87.80499494,34.70043995,-87.80499494
